"","pvalues","AMPLIFIED_MUTATED/(AMPLIFIED_MUTATED+AMPLIFIED_WT)","NON_AMPLIFIED_MUTATED/(NON_AMPLIFIED_MUTATED+NON_AMPLIFIED_WT)","tp_flags","Mutational_Freq"
"RNF175",1,0,0,"FALSE",0
"AADACL4",1,0,0,"FALSE",0
"TMEM147",1,0,0,"FALSE",0
"AI910393",1,0,0,"FALSE",0
"SEC16A",1,0,0,"FALSE",0
"AK058075",1,0,0,"FALSE",0
"BC034799",1,0,0,"FALSE",0
"C4BPB",1,0,0,"FALSE",0
"KCND3",1,0,0,"FALSE",0
"KRT72",1,0,0,"FALSE",0
"HIST1H3B",1,0,0,"FALSE",0
"C9orf150",1,0,0,"FALSE",0
"GPX4",1,0,0,"FALSE",0
"CENPA",1,0,0,"FALSE",0
"C8orf84",1,0,0,"FALSE",0
"FLJ45079",1,0,0,"FALSE",0
"SLC43A3",1,0,0,"FALSE",0
"AK098696",1,0,0,"FALSE",0
"LIPG",1,0,0,"FALSE",0
"SURF6",1,0,0,"FALSE",0
"TNFRSF10B",1,0,0,"FALSE",0
"SH3GL2",1,0,0,"FALSE",0
"WDR60",1,0,0,"FALSE",0
"AI939457",1,0,0,"FALSE",0
"XCR1",1,0,0,"FALSE",0
"KRTAP21.3",1,0,0,"FALSE",0
"AI280392",1,0,0,"FALSE",0
"SEC22B",1,0,0,"FALSE",0
"C21orf70",1,0,0,"FALSE",0
"CALML6",1,0,0,"FALSE",0
"BX113460",1,0,0,"FALSE",0
"MCRS1",1,0,0,"FALSE",0
"BTBD17",1,0,0,"FALSE",0
"ERI3",1,0,0,"FALSE",0
"NCBP1",1,0,0,"FALSE",0
"ARPC4",1,0,0,"FALSE",0
"BQ009159",1,0,0,"FALSE",0
"CCT6P3",1,0,0,"FALSE",0
"WDR45L",1,0,0,"FALSE",0
"AI674699",1,0,0,"FALSE",0
"DKFZp434C2019",1,0,0,"FALSE",0
"DDX27",1,0,0,"FALSE",0
"SYTL3",1,0,0,"FALSE",0
"TTC8",1,0,0,"FALSE",0
"BMPR1B",1,0,0,"FALSE",0
"AB074188",1,0,0,"FALSE",0
"MTERF",1,0,0,"FALSE",0
"TLR1",1,0,0,"FALSE",0
"VRK1",1,0,0,"FALSE",0
"AW002881",1,0,0,"FALSE",0
"VAT1",1,0,0,"FALSE",0
"IFIT2",1,0,0,"FALSE",0
"ACTRT2",1,0,0,"FALSE",0
"AGXT2L1",1,0,0,"FALSE",0
"COQ10A",1,0,0,"FALSE",0
"APOC3",1,0,0,"FALSE",0
"SUPT3H",1,0,0,"FALSE",0
"AW295933",1,0,0,"FALSE",0
"BX118447",1,0,0,"FALSE",0
"SDC3",1,0,0,"FALSE",0
"ACTR10",1,0,0,"FALSE",0
"AI986195",1,0,0,"FALSE",0
"BG574542",1,0,0,"FALSE",0
"BX096749",1,0,0,"FALSE",0
"BU607825",1,0,0,"FALSE",0
"BX088916",1,0,0,"FALSE",0
"CHST5",1,0,0,"FALSE",0
"C6orf118",1,0,0,"FALSE",0
"IL28A",1,0,0,"FALSE",0
"YIPF2",1,0,0,"FALSE",0
"SUMO1",1,0,0,"FALSE",0
"SPINK9",1,0,0,"FALSE",0
"NLRP4",1,0,0,"FALSE",0
"NOL11",1,0,0,"FALSE",0
"PPARD",1,0,0,"FALSE",0
"MAPT",1,0,0,"FALSE",0
"BF509707",1,0,0,"FALSE",0
"PHF16",1,0,0,"FALSE",0
"VAMP5",1,0,0,"FALSE",0
"CR608006",1,0,0,"FALSE",0
"ENPP3",1,0,0,"FALSE",0
"ARL5A",1,0,0,"FALSE",0
"EXTL2",1,0,0,"FALSE",0
"SEPSECS",1,0,0,"FALSE",0
"LOC93622",1,0,0,"FALSE",0
"SPINK6",1,0,0,"FALSE",0
"BM145496",1,0,0,"FALSE",0
"SPANXN2",1,0,0,"FALSE",0
"TTTY8",1,0,0,"FALSE",0
"TAF3",1,0,0,"FALSE",0
"GPM6B",1,0,0,"FALSE",0
"CDKL2",1,0,0,"FALSE",0
"LIPH",1,0,0,"FALSE",0
"CCNI2",1,0,0,"FALSE",0
"RNGTT",1,0,0,"FALSE",0
"CYB5D2",1,0,0,"FALSE",0
"TUBGCP2",1,0,0,"FALSE",0
"DA209684",1,0,0,"FALSE",0
"BE550132",1,0,0,"FALSE",0
"CHST14",1,0,0,"FALSE",0
"MAD1L1",1,0,0,"FALSE",0
"HELT",1,0,0,"FALSE",0
"BX097244",1,0,0,"FALSE",0
"CSTF2T",1,0,0,"FALSE",0
"LETM2",1,0,0,"FALSE",0
"COX11",1,0,0,"FALSE",0
"SMOC2",1,0,0,"FALSE",0
"OR9Q2",1,0,0,"FALSE",0
"C15orf58",1,0,0,"FALSE",0
"CA395652",1,0,0,"FALSE",0
"CB529354",1,0,0,"FALSE",0
"MLLT11",1,0,0,"FALSE",0
"HNF1B",1,0,0,"FALSE",0
"R38585",1,0,0,"FALSE",0
"KSR1",1,0,0,"FALSE",0
"KCTD2",1,0,0,"FALSE",0
"BU633344",1,0,0,"FALSE",0
"OR4C46",1,0,0,"FALSE",0
"CN479565",1,0,0,"FALSE",0
"BX107250",1,0,0,"FALSE",0
"FAM115C",1,0,0,"FALSE",0
"COX4NB",1,0,0,"FALSE",0
"JMY",1,0,0,"FALSE",0
"RPL6",1,0,0,"FALSE",0
"SLC39A14",1,0,0,"FALSE",0
"CAV2",1,0,0,"FALSE",0
"ZSCAN1",1,0,0,"FALSE",0
"AI863335",1,0,0,"FALSE",0
"FAM168A",1,0,0,"FALSE",0
"RNF20",1,0,0,"FALSE",0
"RPF1",1,0,0,"FALSE",0
"CCDC102B",1,0,0,"FALSE",0
"FTMT",1,0,0,"FALSE",0
"AF086140",1,0,0,"FALSE",0
"DEPDC7",1,0,0,"FALSE",0
"ASF1B",1,0,0,"FALSE",0
"AK129555",1,0,0,"FALSE",0
"AI948514",1,0,0,"FALSE",0
"CHPT1",1,0,0,"FALSE",0
"FAM49B",1,0,0,"FALSE",0
"RANBP3",1,0,0,"FALSE",0
"ZNF292",1,0,0,"FALSE",0
"BE674713",1,0,0,"FALSE",0
"BQ416843",1,0,0,"FALSE",0
"BLOC1S2",1,0,0,"FALSE",0
"LOC652276",1,0,0,"FALSE",0
"PFKFB2",1,0,0,"FALSE",0
"BE046927",1,0,0,"FALSE",0
"DYRK1A",1,0,0,"FALSE",0
"PLEKHG4",1,0,0,"FALSE",0
"SNORA65",1,0,0,"FALSE",0
"HP",1,0,0,"FALSE",0
"N49392",1,0,0,"FALSE",0
"NOS1",1,0,0,"FALSE",0
"GAPDH",1,0,0,"FALSE",0
"AW138934",1,0,0,"FALSE",0
"RNASE2",1,0,0,"FALSE",0
"KRTAP13.3",1,0,0,"FALSE",0
"C1orf85",1,0,0,"FALSE",0
"ALDOA",1,0,0,"FALSE",0
"POU2F3",1,0,0,"FALSE",0
"MON2",1,0,0,"FALSE",0
"EXOC2",1,0,0,"FALSE",0
"NECAP1",1,0,0,"FALSE",0
"truncated.AKR",1,0,0,"FALSE",0
"DOCK7",1,0,0,"FALSE",0
"DA178531",1,0,0,"FALSE",0
"CCDC134",1,0,0,"FALSE",0
"BM677520",1,0,0,"FALSE",0
"PRMT2",1,0,0,"FALSE",0
"BU101665",1,0,0,"FALSE",0
"GRIN3B",1,0,0,"FALSE",0
"ZNF80",1,0,0,"FALSE",0
"ZBTB5",1,0,0,"FALSE",0
"BNIP3L",1,0,0,"FALSE",0
"LRRC15",1,0,0,"FALSE",0
"BC015376",1,0,0,"FALSE",0
"AW043908",1,0,0,"FALSE",0
"VEGFA",1,0,0,"FALSE",0
"RPS3A",1,0,0,"FALSE",0
"LOC441956",1,0,0,"FALSE",0
"RBAK",1,0,0,"FALSE",0
"AI688638",1,0,0,"FALSE",0
"CTGF",1,0,0,"FALSE",0
"SLC35F4",1,0,0,"FALSE",0
"GPR137C",1,0,0,"FALSE",0
"TNF",1,0,0,"FALSE",0
"PRB3",1,0,0,"FALSE",0
"TGM5",1,0,0,"FALSE",0
"ANGPTL7",1,0,0,"FALSE",0
"VAV2",1,0,0,"FALSE",0
"EZR",1,0,0,"FALSE",0
"PGCP",1,0,0,"FALSE",0
"XPA",1,0,0,"FALSE",0
"B3GNT4",1,0,0,"FALSE",0
"CXorf21",1,0,0,"FALSE",0
"DENND5A",1,0,0,"FALSE",0
"SUN2",1,0,0,"FALSE",0
"BQ446457",1,0,0,"FALSE",0
"DB336853",1,0,0,"FALSE",0
"NPBWR2",1,0,0,"FALSE",0
"CLEC2L",1,0,0,"FALSE",0
"RNF24",1,0,0,"FALSE",0
"FLJ00312",1,0,0,"FALSE",0
"LOC647310",1,0,0,"FALSE",0
"RUFY4",1,0,0,"FALSE",0
"BC013942",1,0,0,"FALSE",0
"DTD1",1,0,0,"FALSE",0
"C17orf66",1,0,0,"FALSE",0
"OR6Q1",1,0,0,"FALSE",0
"C16orf35",1,0,0,"FALSE",0
"SEC23A",1,0,0,"FALSE",0
"SFRP4",1,0,0,"FALSE",0
"FLJ43879",1,0,0,"FALSE",0
"MCFD2",1,0,0,"FALSE",0
"BQ050540",1,0,0,"FALSE",0
"SMC1B",1,0,0,"FALSE",0
"GIT1",1,0,0,"FALSE",0
"FBXL14",1,0,0,"FALSE",0
"C1orf212",1,0,0,"FALSE",0
"ZNF91",1,0,0,"FALSE",0
"DB337359",1,0,0,"FALSE",0
"CASP12",1,0,0,"FALSE",0
"PGAP1",1,0,0,"FALSE",0
"CD300E",1,0,0,"FALSE",0
"INPP5K",1,0,0,"FALSE",0
"AA938971",1,0,0,"FALSE",0
"LOC100131756",1,0,0,"FALSE",0
"MAGEL2",1,0,0,"FALSE",0
"MOB2",1,0,0,"FALSE",0
"NR1D2",1,0,0,"FALSE",0
"BI824431",1,0,0,"FALSE",0
"ARSJ",1,0,0,"FALSE",0
"HTR3A",1,0,0,"FALSE",0
"BHLHE40",1,0,0,"FALSE",0
"AW593347",1,0,0,"FALSE",0
"BM974959",1,0,0,"FALSE",0
"CHIC1",1,0,0,"FALSE",0
"TAF1L",1,0,0,"FALSE",0
"LOC162427",1,0,0,"FALSE",0
"DISC1",1,0,0,"FALSE",0
"FAM53C",1,0,0,"FALSE",0
"PWWP2B",1,0,0,"FALSE",0
"SCAMP1",1,0,0,"FALSE",0
"BM873337",1,0,0,"FALSE",0
"PADI4",1,0,0,"FALSE",0
"LOC151171",1,0,0,"FALSE",0
"NOMO1",1,0,0,"FALSE",0
"DUSP4",1,0,0,"FALSE",0
"AI760508",1,0,0,"FALSE",0
"PRAP1",1,0,0,"FALSE",0
"FAM166B",1,0,0,"FALSE",0
"SMARCE1",1,0,0,"FALSE",0
"AK126019",1,0,0,"FALSE",0
"TAPBP",1,0,0,"FALSE",0
"AK126580",1,0,0,"FALSE",0
"JOSD2",1,0,0,"FALSE",0
"LRRC8D",1,0,0,"FALSE",0
"WDR48",1,0,0,"FALSE",0
"SLC16A2",1,0,0,"FALSE",0
"NR1I2",1,0,0,"FALSE",0
"ITGB5",1,0,0,"FALSE",0
"MFSD2B",1,0,0,"FALSE",0
"RGL2",1,0,0,"FALSE",0
"PSMG3",1,0,0,"FALSE",0
"WDR41",1,0,0,"FALSE",0
"BQ219285",1,0,0,"FALSE",0
"TAP2",1,0,0,"FALSE",0
"RP1",1,0,0,"FALSE",0
"CCDC80",1,0,0,"FALSE",0
"FGGY",1,0,0,"FALSE",0
"ALG3",1,0,0,"FALSE",0
"BX090577",1,0,0,"FALSE",0
"BX106309",1,0,0,"FALSE",0
"C6orf105",1,0,0,"FALSE",0
"SDC4",1,0,0,"FALSE",0
"CA424746",1,0,0,"FALSE",0
"FSTL1",1,0,0,"FALSE",0
"FAM203A",1,0,0,"FALSE",0
"WDR45",1,0,0,"FALSE",0
"KRTAP1.3",1,0,0,"FALSE",0
"AA906426",1,0,0,"FALSE",0
"PRDX4",1,0,0,"FALSE",0
"OAZ3",1,0,0,"FALSE",0
"P2RY13",1,0,0,"FALSE",0
"OR10G8",1,0,0,"FALSE",0
"ZNF749",1,0,0,"FALSE",0
"BG944306",1,0,0,"FALSE",0
"C15orf44",1,0,0,"FALSE",0
"C19orf67",1,0,0,"FALSE",0
"RFX5",1,0,0,"FALSE",0
"DNAH9",1,0,0,"FALSE",0
"AI950132",1,0,0,"FALSE",0
"DDX11L2",1,0,0,"FALSE",0
"GREM1",1,0,0,"FALSE",0
"MYH8",1,0,0,"FALSE",0
"LIF",1,0,0,"FALSE",0
"AF009268",1,0,0,"FALSE",0
"N4BP2",1,0,0,"FALSE",0
"BX095446",1,0,0,"FALSE",0
"BACE1",1,0,0,"FALSE",0
"LOC100506859",1,0,0,"FALSE",0
"AK307154",1,0,0,"FALSE",0
"GANAB",1,0,0,"FALSE",0
"PPP1R12B",1,0,0,"FALSE",0
"TRAF4",1,0,0,"FALSE",0
"CGB7",1,0,0,"FALSE",0
"SMC2",1,0,0,"FALSE",0
"LRP12",1,0,0,"FALSE",0
"LRRC2",1,0,0,"FALSE",0
"LRPAP1",1,0,0,"FALSE",0
"IDE",1,0,0,"FALSE",0
"RPL34",1,0,0,"FALSE",0
"BAHD1",1,0,0,"FALSE",0
"WDSUB1",1,0,0,"FALSE",0
"FRG2C",1,0,0,"FALSE",0
"DB341738",1,0,0,"FALSE",0
"RARRES3",1,0,0,"FALSE",0
"FDPSL2A",1,0,0,"FALSE",0
"CYP4V2",1,0,0,"FALSE",0
"GPBP1L1",1,0,0,"FALSE",0
"CCNA2",1,0,0,"FALSE",0
"HSPA8",1,0,0,"FALSE",0
"TAZ",1,0,0,"FALSE",0
"ZDBF2",1,0,0,"FALSE",0
"ZNF75D",1,0,0,"FALSE",0
"DKFZp434O171",1,0,0,"FALSE",0
"CLDN18",1,0,0,"FALSE",0
"RSPH3",1,0,0,"FALSE",0
"BC043512",1,0,0,"FALSE",0
"TRADD",1,0,0,"FALSE",0
"CDH11",1,0,0,"FALSE",0
"BG192435",1,0,0,"FALSE",0
"DNAH6",1,0,0,"FALSE",0
"STC1",1,0,0,"FALSE",0
"TMEM225",1,0,0,"FALSE",0
"VWA5B2",1,0,0,"FALSE",0
"KIAA1324L",1,0,0,"FALSE",0
"BX112399",1,0,0,"FALSE",0
"THSD7B",1,0,0,"FALSE",0
"CELA2A",1,0,0,"FALSE",0
"BM264234",1,0,0,"FALSE",0
"DAGLB",1,0,0,"FALSE",0
"T03314",1,0,0,"FALSE",0
"RAB27A",1,0,0,"FALSE",0
"MAP2K4",1,0,0.0315884476534296,"FALSE",0.0397479398933592
"AA663551",1,0,0,"FALSE",0
"CES1",1,0,0,"FALSE",0
"DNAH3",1,0,0,"FALSE",0
"SYVN1",1,0,0,"FALSE",0
"EFNB3",1,0,0,"FALSE",0
"OLFM1",1,0,0,"FALSE",0
"RPL7",1,0,0,"FALSE",0
"USP22",1,0,0,"FALSE",0
"CD163",1,0,0,"FALSE",0
"GIPC2",1,0,0,"FALSE",0
"YPEL5",1,0,0,"FALSE",0
"TNIP1",1,0,0,"FALSE",0
"EIF4E",1,0,0,"FALSE",0
"TM4SF1",1,0,0,"FALSE",0
"BG255514",1,0,0,"FALSE",0
"TMBIM4",1,0,0,"FALSE",0
"ZNF609",1,0,0,"FALSE",0
"TFAP4",1,0,0,"FALSE",0
"AV722865",1,0,0,"FALSE",0
"GGT7",1,0,0,"FALSE",0
"CA421951",1,0,0,"FALSE",0
"CAPN7",1,0,0,"FALSE",0
"DPAGT1",1,0,0,"FALSE",0
"USP54",1,0,0,"FALSE",0
"LAG3",1,0,0,"FALSE",0
"CR749724",1,0,0,"FALSE",0
"HYAL3",1,0,0,"FALSE",0
"AF147303",1,0,0,"FALSE",0
"KCNK2",1,0,0,"FALSE",0
"FLJ30375",1,0,0,"FALSE",0
"LOC387895",1,0,0,"FALSE",0
"LOC100133106",1,0,0,"FALSE",0
"FAM111A",1,0,0,"FALSE",0
"TRIM48",1,0,0,"FALSE",0
"TRAPPC6B",1,0,0,"FALSE",0
"ONECUT1",1,0,0,"FALSE",0
"AB052103",1,0,0,"FALSE",0
"BNC1",1,0,0,"FALSE",0
"ITGA3",1,0,0,"FALSE",0
"AA411712",1,0,0,"FALSE",0
"AW469688",1,0,0,"FALSE",0
"ZNF391",1,0,0,"FALSE",0
"BCAS2",1,0,0,"FALSE",0
"BX089509",1,0,0,"FALSE",0
"AQP12B",1,0,0,"FALSE",0
"SERPINI2",1,0,0,"FALSE",0
"LEPR",1,0,0,"FALSE",0
"CYTIP",1,0,0,"FALSE",0
"TEX19",1,0,0,"FALSE",0
"SLC6A11",1,0,0,"FALSE",0
"BM668333",1,0,0,"FALSE",0
"AW006065",1,0,0,"FALSE",0
"EPO",1,0,0,"FALSE",0
"PTGFRN",1,0,0,"FALSE",0
"TBX4",1,0,0,"FALSE",0
"MOSPD1",1,0,0,"FALSE",0
"MRPL1",1,0,0,"FALSE",0
"PTGER3",1,0,0,"FALSE",0
"ARF3",1,0,0,"FALSE",0
"HIST1H1D",1,0,0,"FALSE",0
"ESD",1,0,0,"FALSE",0
"SUMF2",1,0,0,"FALSE",0
"BU620498",1,0,0,"FALSE",0
"C13orf27",1,0,0,"FALSE",0
"SERINC1",1,0,0,"FALSE",0
"OR9Q1",1,0,0,"FALSE",0
"NCAPD2",1,0,0,"FALSE",0
"CA392596",1,0,0,"FALSE",0
"SAMD4A",1,0,0,"FALSE",0
"PEX26",1,0,0,"FALSE",0
"MAP6D1",1,0,0,"FALSE",0
"SPAG1",1,0,0,"FALSE",0
"BX097524",1,0,0,"FALSE",0
"C2orf62",1,0,0,"FALSE",0
"TEX13A",1,0,0,"FALSE",0
"TMEM150B",1,0,0,"FALSE",0
"CCL16",1,0,0,"FALSE",0
"IGJ",1,0,0,"FALSE",0
"RBMS3",1,0,0,"FALSE",0
"WDR24",1,0,0,"FALSE",0
"SLC25A38",1,0,0,"FALSE",0
"CB047305",1,0,0,"FALSE",0
"FNIP2",1,0,0,"FALSE",0
"TMIGD1",1,0,0,"FALSE",0
"CR625008",1,0,0,"FALSE",0
"BM997027",1,0,0,"FALSE",0
"AA584878",1,0,0,"FALSE",0
"PGAM1",1,0,0,"FALSE",0
"BM503295",1,0,0,"FALSE",0
"OR6S1",1,0,0,"FALSE",0
"ACPP",1,0,0,"FALSE",0
"BE044394",1,0,0,"FALSE",0
"CPLX1",1,0,0,"FALSE",0
"LOC729506",1,0,0,"FALSE",0
"MRPS23",1,0,0,"FALSE",0
"AF122819",1,0,0,"FALSE",0
"URGCP",1,0,0,"FALSE",0
"GPM6A",1,0,0,"FALSE",0
"LOC441242",1,0,0,"FALSE",0
"DNAJC6",1,0,0,"FALSE",0
"SPSB4",1,0,0,"FALSE",0
"SDC2",1,0,0,"FALSE",0
"C5orf24",1,0,0,"FALSE",0
"ABHD12B",1,0,0,"FALSE",0
"AW182300",1,0,0,"FALSE",0
"ARL6IP1",1,0,0,"FALSE",0
"CEP63",1,0,0,"FALSE",0
"CIZ1",1,0,0,"FALSE",0
"SGCA",1,0,0,"FALSE",0
"BX538256",1,0,0,"FALSE",0
"BM685290",1,0,0,"FALSE",0
"EPHA6",1,0,0,"FALSE",0
"STK16",1,0,0,"FALSE",0
"DA162273",1,0,0,"FALSE",0
"BU737995",1,0,0,"FALSE",0
"PLEKHB1",1,0,0,"FALSE",0
"BFSP2",1,0,0,"FALSE",0
"BQ028043",1,0,0,"FALSE",0
"FBXO16",1,0,0,"FALSE",0
"GDF5",1,0,0,"FALSE",0
"Y11610",1,0,0,"FALSE",0
"NECAB2",1,0,0,"FALSE",0
"AFAP1",1,0,0,"FALSE",0
"C16orf67",1,0,0,"FALSE",0
"AI271617",1,0,0,"FALSE",0
"AW117275",1,0,0,"FALSE",0
"OR8D1",1,0,0,"FALSE",0
"ITGAV",1,0,0,"FALSE",0
"CHTOP",1,0,0,"FALSE",0
"LOC440934",1,0,0,"FALSE",0
"AW511363",1,0,0,"FALSE",0
"AI276649",1,0,0,"FALSE",0
"BU569122",1,0,0,"FALSE",0
"SNIP1",1,0,0,"FALSE",0
"ZCCHC12",1,0,0,"FALSE",0
"BX098160",1,0,0,"FALSE",0
"NCOA5",1,0,0,"FALSE",0
"SLC10A7",1,0,0,"FALSE",0
"STYX",1,0,0,"FALSE",0
"ITPRIP",1,0,0,"FALSE",0
"RPS21",1,0,0,"FALSE",0
"TNNC1",1,0,0,"FALSE",0
"PHF6",1,0,0,"FALSE",0
"PRDM2",1,0,0,"FALSE",0
"NLRP14",1,0,0,"FALSE",0
"ABCG8",1,0,0,"FALSE",0
"ADAM21",1,0,0,"FALSE",0
"ACPT",1,0,0,"FALSE",0
"ZNF92",1,0,0,"FALSE",0
"C7orf72",1,0,0,"FALSE",0
"AI306696",1,0,0,"FALSE",0
"MRPS17",1,0,0,"FALSE",0
"ABHD6",1,0,0,"FALSE",0
"SYBU",1,0,0,"FALSE",0
"TBC1D23",1,0,0,"FALSE",0
"C20orf94",1,0,0,"FALSE",0
"CSMD2",1,0,0,"FALSE",0
"PRSS1",1,0,0,"FALSE",0
"HDAC7",1,0,0,"FALSE",0
"WDR35",1,0,0,"FALSE",0
"RINT1",1,0,0,"FALSE",0
"BP398340",1,0,0,"FALSE",0
"BX101040",1,0,0,"FALSE",0
"BLCAP",1,0,0,"FALSE",0
"SHMT1",1,0,0,"FALSE",0
"UBE2U",1,0,0,"FALSE",0
"BF508124",1,0,0,"FALSE",0
"LNPEP",1,0,0,"FALSE",0
"RPLP1",1,0,0,"FALSE",0
"AI973268",1,0,0,"FALSE",0
"PAX6",1,0,0,"FALSE",0
"DB337736",1,0,0,"FALSE",0
"AA435765",1,0,0,"FALSE",0
"SCPEP1",1,0,0,"FALSE",0
"DB327415",1,0,0,"FALSE",0
"AQR",1,0,0,"FALSE",0
"ACTR5",1,0,0,"FALSE",0
"AA229858",1,0,0,"FALSE",0
"AA953980",1,0,0,"FALSE",0
"ITGB8",1,0,0,"FALSE",0
"SMN1",1,0,0,"FALSE",0
"MARS",1,0,0,"FALSE",0
"VIPR1",1,0,0,"FALSE",0
"AI671825",1,0,0,"FALSE",0
"GPR37L1",1,0,0,"FALSE",0
"TATDN2",1,0,0,"FALSE",0
"BX117607",1,0,0,"FALSE",0
"KRTAP19.1",1,0,0,"FALSE",0
"KIF5B",1,0,0,"FALSE",0
"TMEM213",1,0,0,"FALSE",0
"COL28",1,0,0,"FALSE",0
"SLC39A5",1,0,0,"FALSE",0
"TMEM30C",1,0,0,"FALSE",0
"AW149273",1,0,0,"FALSE",0
"C11orf96",1,0,0,"FALSE",0
"EIF3I",1,0,0,"FALSE",0
"EPHX3",1,0,0,"FALSE",0
"BX647045",1,0,0,"FALSE",0
"BQ002732",1,0,0,"FALSE",0
"ZNF74",1,0,0,"FALSE",0
"BM669906",1,0,0,"FALSE",0
"LOC388946",1,0,0,"FALSE",0
"TSHB",1,0,0,"FALSE",0
"AA872584",1,0,0,"FALSE",0
"GNB1",1,0,0,"FALSE",0
"D2HGDH",1,0,0,"FALSE",0
"OR5M9",1,0,0,"FALSE",0
"AK057317",1,0,0,"FALSE",0
"IER5L",1,0,0,"FALSE",0
"BM974286",1,0,0,"FALSE",0
"MAGEB16",1,0,0,"FALSE",0
"SELK",1,0,0,"FALSE",0
"EFCAB11",1,0,0,"FALSE",0
"C21orf125",1,0,0,"FALSE",0
"ATXN7L2",1,0,0,"FALSE",0
"MRPL3",1,0,0,"FALSE",0
"TARS",1,0,0,"FALSE",0
"UTP6",1,0,0,"FALSE",0
"TTY1",1,0,0,"FALSE",0
"VPS39",1,0,0,"FALSE",0
"AW204220",1,0,0,"FALSE",0
"AW138692",1,0,0,"FALSE",0
"QARS",1,0,0,"FALSE",0
"LOC646168",1,0,0,"FALSE",0
"ARHGEF38",1,0,0,"FALSE",0
"LRP1",1,0,0,"FALSE",0
"CB159370",1,0,0,"FALSE",0
"H2AFZ",1,0,0,"FALSE",0
"MFAP3",1,0,0,"FALSE",0
"CELA1",1,0,0,"FALSE",0
"HELZ",1,0,0,"FALSE",0
"BM685177",1,0,0,"FALSE",0
"NOTO",1,0,0,"FALSE",0
"PRNP",1,0,0,"FALSE",0
"WNT10A",1,0,0,"FALSE",0
"WNT10B",1,0,0,"FALSE",0
"ENOSF1",1,0,0,"FALSE",0
"GPR158",1,0,0,"FALSE",0
"ACTRT1",1,0,0,"FALSE",0
"SPATA5",1,0,0,"FALSE",0
"SRP72",1,0,0,"FALSE",0
"ABCA8",1,0,0,"FALSE",0
"SUFU",1,0,0,"FALSE",0
"ZCCHC14",1,0,0,"FALSE",0
"KRTAP5.10",1,0,0,"FALSE",0
"PLXNA4",1,0,0,"FALSE",0
"AW450733",1,0,0,"FALSE",0
"TBRG1",1,0,0,"FALSE",0
"GTPBP3",1,0,0,"FALSE",0
"AB072821",1,0,0,"FALSE",0
"MAB21L1",1,0,0,"FALSE",0
"LHX4",1,0,0,"FALSE",0
"CRLS1",1,0,0,"FALSE",0
"POU2AF1",1,0,0,"FALSE",0
"KRTAP8.1",1,0,0,"FALSE",0
"MTA3",1,0,0,"FALSE",0
"PWP1",1,0,0,"FALSE",0
"RHOV",1,0,0,"FALSE",0
"AL117591",1,0,0,"FALSE",0
"DAP",1,0,0,"FALSE",0
"FAM71F2",1,0,0,"FALSE",0
"DB338043",1,0,0,"FALSE",0
"BX089760",1,0,0,"FALSE",0
"REM2",1,0,0,"FALSE",0
"MAP1B",1,0,0,"FALSE",0
"BX103005",1,0,0,"FALSE",0
"U50525",1,0,0,"FALSE",0
"COG4",1,0,0,"FALSE",0
"CF123192",1,0,0,"FALSE",0
"CD69",1,0,0,"FALSE",0
"LCE1E",1,0,0,"FALSE",0
"TTBK1",1,0,0,"FALSE",0
"FAM160B2",1,0,0,"FALSE",0
"FMNL2",1,0,0,"FALSE",0
"ABHD12",1,0,0,"FALSE",0
"OR4N2",1,0,0,"FALSE",0
"MSRB2",1,0,0,"FALSE",0
"FBXO38",1,0,0,"FALSE",0
"AI798706",1,0,0,"FALSE",0
"KRTAP22.2",1,0,0,"FALSE",0
"KIAA2013",1,0,0,"FALSE",0
"NQO2",1,0,0,"FALSE",0
"SPECC1",1,0,0,"FALSE",0
"W36309",1,0,0,"FALSE",0
"FCGR1B",1,0,0,"FALSE",0
"DKFZp666K117",1,0,0,"FALSE",0
"SNORD15B",1,0,0,"FALSE",0
"FOLH1B",1,0,0,"FALSE",0
"HP1BP3",1,0,0,"FALSE",0
"PLS3",1,0,0,"FALSE",0
"KDM6A",1,0,0.0243024302430243,"FALSE",0.0233463035019455
"RASD1",1,0,0,"FALSE",0
"FAM83E",1,0,0,"FALSE",0
"BCAR1",1,0,0,"FALSE",0
"VPS13A",1,0,0,"FALSE",0
"AA427878",1,0,0,"FALSE",0
"BE501079",1,0,0,"FALSE",0
"AK055967",1,0,0,"FALSE",0
"LOC220115",1,0,0,"FALSE",0
"PKP3",1,0,0,"FALSE",0
"BX099009",1,0,0,"FALSE",0
"NUDT2",1,0,0,"FALSE",0
"RBMS2",1,0,0,"FALSE",0
"BF512575",1,0,0,"FALSE",0
"KAT2B",1,0,0,"FALSE",0
"FASTKD2",1,0,0,"FALSE",0
"CR741339",1,0,0,"FALSE",0
"MAP1LC3C",1,0,0,"FALSE",0
"SLC7A11",1,0,0,"FALSE",0
"C6orf211",1,0,0,"FALSE",0
"SREBF2",1,0,0,"FALSE",0
"ZNF26",1,0,0,"FALSE",0
"AA076070",1,0,0,"FALSE",0
"BE677124",1,0,0,"FALSE",0
"ELMO1",1,0,0,"FALSE",0
"BU737861",1,0,0,"FALSE",0
"BG655868",1,0,0,"FALSE",0
"AP4M1",1,0,0,"FALSE",0
"SORBS2",1,0,0,"FALSE",0
"BX107642",1,0,0,"FALSE",0
"CALM3",1,0,0,"FALSE",0
